2.922006019	-141.7551097
2.864950442	-135.7599264
2.867719682	-175.2988435
2.921598513	-70.81454539
2.934328191	-153.9530783
3.177689529	-181.1534616
3.005894494	-191.1471611
3.003281642	-149.5721707
2.710257643	-133.4051103
2.649123724	-166.1406208
2.730255336	-146.277748
2.669380932	-101.0580364
2.791706203	-153.6023617
2.814508329	-151.675379
0.0		0.0
2.688002894	-118.9865051
2.796440117	-139.481077
2.740238197	-161.9266708
2.727886675	-135.6310024
2.807623835	-124.3429759
2.820263285	-236.9294931
2.772274397	-190.5398664
2.636257205	-153.1427842
2.773048719	-203.914652
2.85062807	-128.5816752
2.689825389	-129.6692755
2.96920999	-181.0533722
2.997024217	-117.2445323
3.042418482	-141.3414951
2.963567338	-135.8794857
2.795049199	-144.4063718
2.926361014	-98.88223984
2.744360806	-229.7189932
2.650822452	-129.8634742
2.650096536	-164.7001216
2.716893961	-136.6682314
2.834874257	-225.7017063
2.986154193	-203.6379271
2.977275876	-199.9281826
2.67475322	-203.4365566
2.913235152	-192.8010816
2.929310446	-227.7193045
3.005359553	-271.8661478
2.687226154	-131.074648
2.909697746	-167.1628948
2.865226976	-135.0912863
2.803193227	-208.4924493
2.843662794	-195.139117
2.701850468	-75.74451169
2.981134469	-78.21626202
2.827339552	-81.25626401
2.960198133	-155.4648095
2.633341091	-92.64635981
2.709400105	-114.3705753
2.890752093	-156.6289464
2.934132959	-88.30782581
3.015129791	-159.1016025
2.889023871	-70.02611453
2.905733314	-197.5881172
2.858517262	-144.0932489
2.75348921	-53.55192827
2.92312444	-108.7872282
2.891460942	-108.2036361
2.889352685	52.99551258
