3.381973184	-246.5622506
3.414413937	-263.310718
3.606967648	-319.3924318
3.720795893	-300.5241301
3.549992689	-282.7158424
3.566353709	-236.0244413
3.362539931	-368.2196276
3.722880916	-360.9890492
3.630106204	-262.7159577
3.674836913	-317.9116027
3.635532868	-258.3406558
3.715397903	-274.2218789
3.773310191	-256.3387455
3.770696028	-365.7861074
3.775448067	-321.4036497
3.389866487	-266.1428538
3.729079677	-353.8830179
3.881516689	-254.4762041
3.732826647	-381.9972609
3.500751739	-287.1821621
3.717482615	-400.030127
3.630895794	-365.1675772
3.69760225	-367.0764582
3.746043684	-332.4805735
3.602414981	-399.2454289
3.608903093	-359.0599711
3.32595113	-295.1399671
3.680785759	-385.2805521
3.611511598	-230.0824885
3.874835114	-366.2286657
3.656908467	-298.4193439
3.762686958	-354.95134
3.670226659	-213.956655
3.275001528	-223.8120289
3.460012347	-228.3462983
3.764287815	-333.0249207
3.623556984	-249.0595124
3.609226556	-188.9882075
3.54222512	-206.6699002
3.533778892	-218.0723577
3.59147386	-209.5724392
3.51220508	-157.5251367
3.748458297	-253.3906527
3.730510644	-213.6697311
3.62494364	-317.3082285
3.787990348	-213.3052045
3.769969936	-246.2050092
3.80346981	-354.244782
3.699440614	-276.9995841
3.632010657	-201.8728778
3.776470474	-328.1700739
3.685430659	-200.4083662
3.689382323	-582.0528365
3.66616561	-266.9399486
3.786708577	-261.3354481
3.735676423	-232.8809584
3.664105575	-224.4077095
3.490800013	-233.8012279
3.687695335	-304.8505603
3.679509622	-266.8908075
3.678985004	-326.1231799
3.727942652	-275.0516299
3.700026285	-246.5997798
3.568107521	-260.4196827
3.453084704	-394.6312836
3.594524373	-388.2100204
3.563404421	-445.4722346
3.659970345	-587.4042314
3.531181357	-414.7819237
3.375469259	-393.0710364
3.624662629	-396.9017678
3.520291891	-413.311158
3.49673553	-460.8758127
3.601034735	-390.6611595
3.490005649	-395.4685891
3.50255095	-471.2600935
3.773866629	-440.5849356
3.649576589	-457.8138324
3.614032924	-514.0218856
3.721239591	-417.5677782
3.582769728	-421.5837292
3.647325515	-406.6120725
3.686660442	-387.7083224
3.316893722	-360.1632562
3.758663183	-435.4377214
3.594663818	-431.8683904
3.78386695	-507.2295986
3.359652116	-355.8790676
3.618572013	-456.0318633
3.671449948	-440.8222894
3.7943184	-449.6689669
3.795007524	-359.6627219
3.70174993	-547.5911955
3.54741494	-439.1740322
3.50309955	-509.3310731
3.624053077	-462.6410138
3.809309971	-333.6200943
3.38748327	-191.6680234
3.637494299	-209.3945898
3.362764043	-165.4313239
3.62842914	-165.2826788
3.62842914	-165.2826788
3.480378823	-268.6791289
3.677126269	-153.1787144
3.526897898	-188.7436386
3.833369181	-235.3415109
3.441995011	-247.5350548
3.521104952	-229.542905
3.632463383	-239.5674062
3.726953878	-316.149669
3.517352532	-252.1780011
3.610369498	-269.4082983
4.515457997	-609.8398582
3.715509002	-220.7455129
3.709938915	-350.6177903
3.84405235	-219.5023597
3.705580661	-371.5975439
3.635515503	-254.5778978
3.488236691	-326.2016518
3.632874788	-319.6031728
3.351129785	-267.3921679
3.488234726	-239.9895224
3.790292203	-330.8005192
3.67679291	-274.3720299
3.742733748	-280.716049
3.884158807	-274.7196218
3.721245077	-392.2289915
3.599647328	-244.3378377
